#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=The dual role of coherent twin boundaries in hydrogen embrittlement
5-4	437-446	component	https://w3id.org/pmd/materials-mechanics-ontology/FatigueLifetime	*[5]	_	_	
5-5	447-456	lifetimes	https://w3id.org/pmd/materials-mechanics-ontology/FatigueLifetime	*[5]	_	_	
5-6	457-462	arise	_	_	_	_	
5-7	463-467	from	_	_	_	_	
5-8	468-478	inadequate	_	_	_	_	
5-9	479-492	understanding	_	_	_	_	
5-10	493-495	of	_	_	_	_	
5-11	496-499	how	_	_	_	_	
5-12	500-505	alloy	https://w3id.org/pmd/materials-mechanics-ontology/Microstructure	*[6]	_	_	
5-13	506-520	microstructure	https://w3id.org/pmd/materials-mechanics-ontology/Microstructure	*[6]	_	_	
5-14	521-528	affects	_	_	_	_	
5-15	529-531	HE	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*	_	_	
5-16	531-532	.	_	_	_	_	

#Text=Here we investigate hydrogen-assisted fracture of a Ni-base superalloy and identify coherent twin boundaries (CTBs) as the microstructural features most susceptible to crack initiation.
6-1	536-540	Here	_	_	_	_	
6-2	541-543	we	_	_	_	_	
6-3	544-555	investigate	_	_	_	_	
6-4	556-573	hydrogen-assisted	https://w3id.org/pmd/materials-mechanics-ontology/Fracture	*[7]	_	_	
6-5	574-582	fracture	https://w3id.org/pmd/materials-mechanics-ontology/Fracture	*[7]	_	_	
6-6	583-585	of	_	_	_	_	
6-7	586-587	a	_	_	_	_	
6-8	588-595	Ni-base	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[8]	_	_	
6-9	596-606	superalloy	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[8]	_	_	
6-10	607-610	and	_	_	_	_	
6-11	611-619	identify	_	_	_	_	
6-12	620-628	coherent	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[9]	_	_	
6-13	629-633	twin	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[9]	_	_	
6-14	634-644	boundaries	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[9]	_	_	
6-15	645-646	(	_	_	_	_	
6-16	646-650	CTBs	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*	_	_	
6-17	650-651	)	_	_	_	_	
6-18	652-654	as	_	_	_	_	
6-19	655-658	the	_	_	_	_	
6-20	659-674	microstructural	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructureEntity	*[10]	_	_	
6-21	675-683	features	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructureEntity	*[10]	_	_	
6-22	684-688	most	_	_	_	_	
6-23	689-700	susceptible	_	_	_	_	
6-24	701-703	to	_	_	_	_	
6-25	704-709	crack	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[11]	_	_	
6-26	710-720	initiation	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[11]	_	_	
6-27	720-721	.	_	_	_	_	

#Text=This is a surprising result considering the renowned beneficial effect of CTBs on mechanical strength and corrosion resistance of many engineering alloys.
7-1	725-729	This	_	_	_	_	
7-2	730-732	is	_	_	_	_	
7-3	733-734	a	_	_	_	_	
7-4	735-745	surprising	_	_	_	_	
7-5	746-752	result	_	_	_	_	
7-6	753-764	considering	_	_	_	_	
7-7	765-768	the	_	_	_	_	
7-8	769-777	renowned	_	_	_	_	
7-9	778-788	beneficial	_	_	_	_	
7-10	789-795	effect	_	_	_	_	
7-11	796-798	of	_	_	_	_	
7-12	799-803	CTBs	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*	_	_	
7-13	804-806	on	_	_	_	_	
7-14	807-817	mechanical	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalProperty	*[12]	_	_	
7-15	818-826	strength	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalProperty	*[12]	_	_	
7-16	827-830	and	_	_	_	_	
7-17	831-840	corrosion	https://w3id.org/pmd/materials-mechanics-ontology/CorrosionProperty	*[13]	_	_	
7-18	841-851	resistance	https://w3id.org/pmd/materials-mechanics-ontology/CorrosionProperty	*[13]	_	_	
7-19	852-854	of	_	_	_	_	
7-20	855-859	many	_	_	_	_	
7-21	860-871	engineering	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[14]	_	_	
7-22	872-878	alloys	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[14]	_	_	
7-23	878-879	.	_	_	_	_	

#Text=Remarkably, we also find that CTBs are resistant to crack propagation, implying that hydrogen-assisted crack initiation and propagation are governed by distinct physical mechanisms in Ni-base alloys.
8-1	883-893	Remarkably	_	_	_	_	
8-2	893-894	,	_	_	_	_	
8-3	895-897	we	_	_	_	_	
8-4	898-902	also	_	_	_	_	
8-5	903-907	find	_	_	_	_	
8-6	908-912	that	_	_	_	_	
8-7	913-917	CTBs	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*	_	_	
8-8	918-921	are	_	_	_	_	
8-9	922-931	resistant	_	_	_	_	
8-10	932-934	to	_	_	_	_	
8-11	935-940	crack	https://w3id.org/pmd/materials-mechanics-ontology/CrackPropagation	*[15]	_	_	
8-12	941-952	propagation	https://w3id.org/pmd/materials-mechanics-ontology/CrackPropagation	*[15]	_	_	
8-13	952-953	,	_	_	_	_	
8-14	954-962	implying	_	_	_	_	
8-15	963-967	that	_	_	_	_	
8-16	968-985	hydrogen-assisted	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[16]	_	_	
8-17	986-991	crack	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[16]	_	_	
8-18	992-1002	initiation	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[16]	_	_	
8-19	1003-1006	and	_	_	_	_	
8-20	1007-1018	propagation	https://w3id.org/pmd/materials-mechanics-ontology/CrackPropagation	*	_	_	
8-21	1019-1022	are	_	_	_	_	
8-22	1023-1031	governed	_	_	_	_	
8-23	1032-1034	by	_	_	_	_	
8-24	1035-1043	distinct	_	_	_	_	
8-25	1044-1052	physical	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[17]	_	_	
8-26	1053-1063	mechanisms	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[17]	_	_	
8-27	1064-1066	in	_	_	_	_	
8-28	1067-1074	Ni-base	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[18]	_	_	
8-29	1075-1081	alloys	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[18]	_	_	
8-30	1081-1082	.	_	_	_	_	

#Text=This finding motivates a re-evaluation of current lifetime models in light of the dual role of CTBs.
9-1	1086-1090	This	_	_	_	_	
9-2	1091-1098	finding	_	_	_	_	
9-3	1099-1108	motivates	_	_	_	_	
9-4	1109-1110	a	_	_	_	_	
9-5	1111-1124	re-evaluation	_	_	_	_	
9-6	1125-1127	of	_	_	_	_	
9-7	1128-1135	current	_	_	_	_	
9-8	1136-1144	lifetime	https://w3id.org/pmd/materials-mechanics-ontology/Model	*[19]	_	_	
9-9	1145-1151	models	https://w3id.org/pmd/materials-mechanics-ontology/Model	*[19]	_	_	
9-10	1152-1154	in	_	_	_	_	
9-11	1155-1160	light	_	_	_	_	
9-12	1161-1163	of	_	_	_	_	
9-13	1164-1167	the	_	_	_	_	
9-14	1168-1172	dual	_	_	_	_	
9-15	1173-1177	role	_	_	_	_	
9-16	1178-1180	of	_	_	_	_	
9-17	1181-1185	CTBs	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*	_	_	
9-18	1185-1186	.	_	_	_	_	

#Text=It also indicates new paths to designing materials with HE-resistant microstructures.
10-1	1190-1192	It	_	_	_	_	
10-2	1193-1197	also	_	_	_	_	
10-3	1198-1207	indicates	_	_	_	_	
10-4	1208-1211	new	_	_	_	_	
10-5	1212-1217	paths	_	_	_	_	
10-6	1218-1220	to	_	_	_	_	
10-7	1221-1230	designing	_	_	_	_	
10-8	1231-1240	materials	_	_	_	_	
10-9	1241-1245	with	_	_	_	_	
10-10	1246-1258	HE-resistant	https://w3id.org/pmd/materials-mechanics-ontology/Microstructure	*[20]	_	_	
10-11	1259-1274	microstructures	https://w3id.org/pmd/materials-mechanics-ontology/Microstructure	*[20]	_	_	
10-12	1274-1275	.	_	_	_	_	

#Text=U ptake of hydrogen (H) can cause engineering alloys to lose their ductility and fracture unexpectedly$^{1}$. This deleterious phenomenon, known as hydrogen embrittlement (HE), disrupts power generation, H containment and hydrocarbon extraction$^{2-4}$. High-strength alloys subjected to HE in extreme environments, such as deep oil wells, are often poorly accessible and difficult to monitor, forcing reliance on conservative lifetime limits to prevent catastrophic failures$^{5,6}$. Inadequate understanding of how alloy microstructure affects HE hampers higher-fidelity component lifetime predictions.
16-1	1836-1837	U	_	_	_	_	
16-2	1838-1843	ptake	_	_	_	_	
16-3	1844-1846	of	_	_	_	_	
16-4	1847-1855	hydrogen	https://w3id.org/pmd/materials-mechanics-ontology/H	*	_	_	
16-5	1856-1857	(	_	_	_	_	
16-6	1857-1858	H	https://w3id.org/pmd/materials-mechanics-ontology/H	*	_	_	
16-7	1858-1859	)	_	_	_	_	
16-8	1860-1863	can	_	_	_	_	
16-9	1864-1869	cause	_	_	_	_	
16-10	1870-1881	engineering	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[21]	_	_	
16-11	1882-1888	alloys	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[21]	_	_	
16-12	1889-1891	to	_	_	_	_	
16-13	1892-1896	lose	_	_	_	_	
16-14	1897-1902	their	_	_	_	_	
16-15	1903-1912	ductility	https://w3id.org/pmd/materials-mechanics-ontology/FractureDuctility	*	_	_	
16-16	1913-1916	and	_	_	_	_	
16-17	1917-1925	fracture	https://w3id.org/pmd/materials-mechanics-ontology/Fracture	*	_	_	
16-18	1926-1938	unexpectedly	_	_	_	_	
16-19	1938-1939	$	_	_	_	_	
16-20	1939-1940	^	_	_	_	_	
16-21	1940-1941	{	_	_	_	_	
16-22	1941-1942	1	_	_	_	_	
16-23	1942-1943	}	_	_	_	_	
16-24	1943-1944	$	_	_	_	_	
16-25	1944-1945	.	_	_	_	_	
16-26	1946-1950	This	_	_	_	_	
16-27	1951-1962	deleterious	_	_	_	_	
16-28	1963-1973	phenomenon	_	_	_	_	
16-29	1973-1974	,	_	_	_	_	
16-30	1975-1980	known	_	_	_	_	
16-31	1981-1983	as	_	_	_	_	
16-32	1984-1992	hydrogen	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[22]	_	_	
16-33	1993-2006	embrittlement	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[22]	_	_	
16-34	2007-2008	(	_	_	_	_	
16-35	2008-2010	HE	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*	_	_	
16-36	2010-2011	)	_	_	_	_	
16-37	2011-2012	,	_	_	_	_	
16-38	2013-2021	disrupts	_	_	_	_	
16-39	2022-2027	power	https://w3id.org/pmd/materials-mechanics-ontology/Process	*[23]	_	_	
16-40	2028-2038	generation	https://w3id.org/pmd/materials-mechanics-ontology/Process	*[23]	_	_	
16-41	2038-2039	,	_	_	_	_	
16-42	2040-2041	H	https://w3id.org/pmd/materials-mechanics-ontology/Process	*[24]	_	_	
16-43	2042-2053	containment	https://w3id.org/pmd/materials-mechanics-ontology/Process	*[24]	_	_	
16-44	2054-2057	and	_	_	_	_	
16-45	2058-2069	hydrocarbon	https://w3id.org/pmd/materials-mechanics-ontology/Process	*[25]	_	_	
16-46	2070-2080	extraction	https://w3id.org/pmd/materials-mechanics-ontology/Process	*[25]	_	_	
16-47	2080-2081	$	_	_	_	_	
16-48	2081-2082	^	_	_	_	_	
16-49	2082-2083	{	_	_	_	_	
16-50	2083-2084	2	_	_	_	_	
16-51	2084-2085	-	_	_	_	_	
16-52	2085-2086	4	_	_	_	_	
16-53	2086-2087	}	_	_	_	_	
16-54	2087-2088	$	_	_	_	_	
16-55	2088-2089	.	_	_	_	_	
16-56	2090-2103	High-strength	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[26]	_	_	
16-57	2104-2110	alloys	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[26]	_	_	
16-58	2111-2120	subjected	_	_	_	_	
16-59	2121-2123	to	_	_	_	_	
16-60	2124-2126	HE	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*	_	_	
16-61	2127-2129	in	_	_	_	_	
16-62	2130-2137	extreme	_	_	_	_	
16-63	2138-2150	environments	_	_	_	_	
16-64	2150-2151	,	_	_	_	_	
16-65	2152-2156	such	_	_	_	_	
16-66	2157-2159	as	_	_	_	_	
16-67	2160-2164	deep	_	_	_	_	
16-68	2165-2168	oil	_	_	_	_	
16-69	2169-2174	wells	_	_	_	_	
16-70	2174-2175	,	_	_	_	_	
16-71	2176-2179	are	_	_	_	_	
16-72	2180-2185	often	_	_	_	_	
16-73	2186-2192	poorly	_	_	_	_	
16-74	2193-2203	accessible	_	_	_	_	
16-75	2204-2207	and	_	_	_	_	
16-76	2208-2217	difficult	_	_	_	_	
16-77	2218-2220	to	_	_	_	_	
16-78	2221-2228	monitor	_	_	_	_	
16-79	2228-2229	,	_	_	_	_	
16-80	2230-2237	forcing	_	_	_	_	
16-81	2238-2246	reliance	_	_	_	_	
16-82	2247-2249	on	_	_	_	_	
16-83	2250-2262	conservative	_	_	_	_	
16-84	2263-2271	lifetime	_	_	_	_	
16-85	2272-2278	limits	_	_	_	_	
16-86	2279-2281	to	_	_	_	_	
16-87	2282-2289	prevent	_	_	_	_	
16-88	2290-2302	catastrophic	https://w3id.org/pmd/materials-mechanics-ontology/Failure	*[27]	_	_	
16-89	2303-2311	failures	https://w3id.org/pmd/materials-mechanics-ontology/Failure	*[27]	_	_	
16-90	2311-2312	$	_	_	_	_	
16-91	2312-2313	^	_	_	_	_	
16-92	2313-2314	{	_	_	_	_	
16-93	2314-2317	5,6	_	_	_	_	
16-94	2317-2318	}	_	_	_	_	
16-95	2318-2319	$	_	_	_	_	
16-96	2319-2320	.	_	_	_	_	
16-97	2321-2331	Inadequate	_	_	_	_	
16-98	2332-2345	understanding	_	_	_	_	
16-99	2346-2348	of	_	_	_	_	
16-100	2349-2352	how	_	_	_	_	
16-101	2353-2358	alloy	https://w3id.org/pmd/materials-mechanics-ontology/Microstructure	*[28]	_	_	
16-102	2359-2373	microstructure	https://w3id.org/pmd/materials-mechanics-ontology/Microstructure	*[28]	_	_	
16-103	2374-2381	affects	_	_	_	_	
16-104	2382-2384	HE	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*	_	_	
16-105	2385-2392	hampers	_	_	_	_	
16-106	2393-2408	higher-fidelity	_	_	_	_	
16-107	2409-2418	component	https://w3id.org/pmd/materials-mechanics-ontology/FatigueLifetime	*[29]	_	_	
16-108	2419-2427	lifetime	https://w3id.org/pmd/materials-mechanics-ontology/FatigueLifetime	*[29]	_	_	
16-109	2428-2439	predictions	_	_	_	_	
16-110	2439-2440	.	_	_	_	_	

#Text=Coherent twin boundaries (CTBs) are often thought to be inherently resistant to HE because of their high surface separation energy and low H solubility$^{7,8}$.
17-1	2444-2452	Coherent	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[30]	_	_	
17-2	2453-2457	twin	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[30]	_	_	
17-3	2458-2468	boundaries	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[30]	_	_	
17-4	2469-2470	(	_	_	_	_	
17-5	2470-2474	CTBs	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*	_	_	
17-6	2474-2475	)	_	_	_	_	
17-7	2476-2479	are	_	_	_	_	
17-8	2480-2485	often	_	_	_	_	
17-9	2486-2493	thought	_	_	_	_	
17-10	2494-2496	to	_	_	_	_	
17-11	2497-2499	be	_	_	_	_	
17-12	2500-2510	inherently	_	_	_	_	
17-13	2511-2520	resistant	_	_	_	_	
17-14	2521-2523	to	_	_	_	_	
17-15	2524-2526	HE	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*	_	_	
17-16	2527-2534	because	_	_	_	_	
17-17	2535-2537	of	_	_	_	_	
17-18	2538-2543	their	_	_	_	_	
17-19	2544-2548	high	_	_	_	_	
17-20	2549-2556	surface	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*[31]	_	_	
17-21	2557-2567	separation	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*[31]	_	_	
17-22	2568-2574	energy	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*[31]	_	_	
17-23	2575-2578	and	_	_	_	_	
17-24	2579-2582	low	_	_	_	_	
17-25	2583-2584	H	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*[32]	_	_	
17-26	2585-2595	solubility	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*[32]	_	_	
17-27	2595-2596	$	_	_	_	_	
17-28	2596-2597	^	_	_	_	_	
17-29	2597-2598	{	_	_	_	_	
17-30	2598-2601	7,8	_	_	_	_	
17-31	2601-2602	}	_	_	_	_	
17-32	2602-2603	$	_	_	_	_	
17-33	2603-2604	.	_	_	_	_	

#Text=However, we show that in Inconel 725-an advanced nickel (Ni)-base alloy developed specifically for extreme environments$^{9}$-cracks preferentially initiate at S 3 CTBs, yet at the same time are unlikely to propagate along them.
18-1	2608-2615	However	_	_	_	_	
18-2	2615-2616	,	_	_	_	_	
18-3	2617-2619	we	_	_	_	_	
18-4	2620-2624	show	_	_	_	_	
18-5	2625-2629	that	_	_	_	_	
18-6	2630-2632	in	_	_	_	_	
18-7	2633-2640	Inconel	https://w3id.org/pmd/materials-mechanics-ontology/Alloy	*[33]	_	_	
18-8	2641-2644	725	https://w3id.org/pmd/materials-mechanics-ontology/Alloy	*[33]	_	_	
18-9	2644-2645	-	_	_	_	_	
18-10	2645-2647	an	_	_	_	_	
18-11	2648-2656	advanced	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[34]	_	_	
18-12	2657-2663	nickel	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[34]	_	_	
18-13	2664-2665	(	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[34]	_	_	
18-14	2665-2667	Ni	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[34]	_	_	
18-15	2667-2668	)	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[34]	_	_	
18-16	2668-2669	-	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[34]	_	_	
18-17	2669-2673	base	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[34]	_	_	
18-18	2674-2679	alloy	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[34]	_	_	
18-19	2680-2689	developed	_	_	_	_	
18-20	2690-2702	specifically	_	_	_	_	
18-21	2703-2706	for	_	_	_	_	
18-22	2707-2714	extreme	_	_	_	_	
18-23	2715-2727	environments	_	_	_	_	
18-24	2727-2728	$	_	_	_	_	
18-25	2728-2729	^	_	_	_	_	
18-26	2729-2730	{	_	_	_	_	
18-27	2730-2731	9	_	_	_	_	
18-28	2731-2732	}	_	_	_	_	
18-29	2732-2733	$	_	_	_	_	
18-30	2733-2734	-	_	_	_	_	
18-31	2734-2740	cracks	https://w3id.org/pmd/materials-mechanics-ontology/Crack	*	_	_	
18-32	2741-2755	preferentially	_	_	_	_	
18-33	2756-2764	initiate	_	_	_	_	
18-34	2765-2767	at	_	_	_	_	
18-35	2768-2769	S	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[35]	_	_	
18-36	2770-2771	3	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[35]	_	_	
18-37	2772-2776	CTBs	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[35]	_	_	
18-38	2776-2777	,	_	_	_	_	
18-39	2778-2781	yet	_	_	_	_	
18-40	2782-2784	at	_	_	_	_	
18-41	2785-2788	the	_	_	_	_	
18-42	2789-2793	same	_	_	_	_	
18-43	2794-2798	time	_	_	_	_	
18-44	2799-2802	are	_	_	_	_	
18-45	2803-2811	unlikely	_	_	_	_	
18-46	2812-2814	to	_	_	_	_	
18-47	2815-2824	propagate	_	_	_	_	
18-48	2825-2830	along	_	_	_	_	
18-49	2831-2835	them	_	_	_	_	
18-50	2835-2836	.	_	_	_	_	

#Text=By elucidating the surprising dual role of S 3 boundaries in HE, our work demonstrates that H-assisted crack initiation and propagation are governed by distinct physical mechanisms in this alloy system.
19-1	2840-2842	By	_	_	_	_	
19-2	2843-2854	elucidating	_	_	_	_	
19-3	2855-2858	the	_	_	_	_	
19-4	2859-2869	surprising	_	_	_	_	
19-5	2870-2874	dual	_	_	_	_	
19-6	2875-2879	role	_	_	_	_	
19-7	2880-2882	of	_	_	_	_	
19-8	2883-2884	S	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[36]	_	_	
19-9	2885-2886	3	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[36]	_	_	
19-10	2887-2897	boundaries	https://w3id.org/pmd/materials-mechanics-ontology/TwinBoundary	*[36]	_	_	
19-11	2898-2900	in	_	_	_	_	
19-12	2901-2903	HE	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*	_	_	
19-13	2903-2904	,	_	_	_	_	
19-14	2905-2908	our	_	_	_	_	
19-15	2909-2913	work	_	_	_	_	
19-16	2914-2926	demonstrates	_	_	_	_	
19-17	2927-2931	that	_	_	_	_	
19-18	2932-2942	H-assisted	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[37]	_	_	
19-19	2943-2948	crack	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[37]	_	_	
19-20	2949-2959	initiation	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[37]	_	_	
19-21	2960-2963	and	_	_	_	_	
19-22	2964-2975	propagation	https://w3id.org/pmd/materials-mechanics-ontology/CrackPropagation	*	_	_	
19-23	2976-2979	are	_	_	_	_	
19-24	2980-2988	governed	_	_	_	_	
19-25	2989-2991	by	_	_	_	_	
19-26	2992-3000	distinct	_	_	_	_	
19-27	3001-3009	physical	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[38]	_	_	
19-28	3010-3020	mechanisms	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[38]	_	_	
19-29	3021-3023	in	_	_	_	_	
19-30	3024-3028	this	_	_	_	_	
19-31	3029-3034	alloy	_	_	_	_	
19-32	3035-3041	system	_	_	_	_	
19-33	3041-3042	.	_	_	_	_	

#Text=This finding opens new paths to improved failure prediction and to design of HE-resistant materials.
20-1	3046-3050	This	_	_	_	_	
20-2	3051-3058	finding	_	_	_	_	
20-3	3059-3064	opens	_	_	_	_	
20-4	3065-3068	new	_	_	_	_	
20-5	3069-3074	paths	_	_	_	_	
20-6	3075-3077	to	_	_	_	_	
20-7	3078-3086	improved	_	_	_	_	
20-8	3087-3094	failure	https://w3id.org/pmd/materials-mechanics-ontology/Failure	*	_	_	
20-9	3095-3105	prediction	_	_	_	_	
20-10	3106-3109	and	_	_	_	_	
20-11	3110-3112	to	_	_	_	_	
20-12	3113-3119	design	_	_	_	_	
20-13	3120-3122	of	_	_	_	_	
20-14	3123-3135	HE-resistant	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[39]	_	_	
20-15	3136-3145	materials	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[39]	_	_	
20-16	3145-3146	.	_	_	_	_	

#Text=Mechanical testing of hydrogen embrittled samples.
22-1	3180-3190	Mechanical	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalTest	*[40]	_	_	
22-2	3191-3198	testing	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalTest	*[40]	_	_	
22-3	3199-3201	of	_	_	_	_	
22-4	3202-3210	hydrogen	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[41]	_	_	
22-5	3211-3221	embrittled	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[41]	_	_	
22-6	3222-3229	samples	https://w3id.org/pmd/materials-mechanics-ontology/TestSpecimen	*	_	_	
22-7	3229-3230	.	_	_	_	_	

#Text=We conducted in situ tensile tests on H-charged samples of Inconel 725 in a scanning electron microscope (SEM; see Methods).
23-1	3234-3236	We	_	_	_	_	
23-2	3237-3246	conducted	_	_	_	_	
23-3	3247-3249	in	https://w3id.org/pmd/materials-mechanics-ontology/UniaxialTensileTest	*[42]	_	_	
23-4	3250-3254	situ	https://w3id.org/pmd/materials-mechanics-ontology/UniaxialTensileTest	*[42]	_	_	
23-5	3255-3262	tensile	https://w3id.org/pmd/materials-mechanics-ontology/UniaxialTensileTest	*[42]	_	_	
23-6	3263-3268	tests	https://w3id.org/pmd/materials-mechanics-ontology/UniaxialTensileTest	*[42]	_	_	
23-7	3269-3271	on	_	_	_	_	
23-8	3272-3281	H-charged	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*	_	_	
23-9	3282-3289	samples	https://w3id.org/pmd/materials-mechanics-ontology/TestSpecimen	*	_	_	
23-10	3290-3292	of	_	_	_	_	
